text,label
The Earth revolves around the Sun in an elliptical orbit.,0
The human body contains 206 bones.,0
The capital of France is Paris.,0
An apple a day keeps the doctor away.,0
"The speed of light is approximately 299,792 kilometers per second.",0
The Great Wall of China is one of the Seven Wonders of the World.,0
Mount Everest is the highest mountain in the world.,0
"Shakespeare wrote many famous plays, including Hamlet and Romeo and Juliet.",0
The Eiffel Tower was completed in 1889 and is located in Paris.,0
Water is essential for all forms of life on Earth.,0
The human brain weighs about 3 pounds on average.,0
The Amazon rainforest is the largest tropical rainforest in the world.,0
The Pyramids of Giza are located in Egypt.,0
The speed of sound is faster in water than in air.,0
The first manned moon landing occurred in 1969.,0
The longest river in the world is the Nile.,0
"The Earth’s atmosphere is made up of nitrogen, oxygen, and other gases.",0
The sun rises in the east and sets in the west.,0
Water boils at 100 degrees Celsius at sea level.,0
The Earth revolves around the Sun in an elliptical orbit.,0
The human body contains 206 bones.,0
The capital of France is Paris.,0
An apple a day keeps the doctor away.,0
"The speed of light is approximately 299,792 kilometers per second.",0
The Great Wall of China is one of the Seven Wonders of the World.,0
Mount Everest is the highest mountain in the world.,0
"Shakespeare wrote many famous plays, including Hamlet and Romeo and Juliet.",0
The Eiffel Tower was completed in 1889 and is located in Paris.,0
Water is essential for all forms of life on Earth.,0
The human brain weighs about 3 pounds on average.,0
The Amazon rainforest is the largest tropical rainforest in the world.,0
The Pyramids of Giza are located in Egypt.,0
The speed of sound is faster in water than in air.,0
The first manned moon landing occurred in 1969.,0
The longest river in the world is the Nile.,0
"The Earth’s atmosphere is made up of nitrogen, oxygen, and other gases.",0
The sun rises in the east and sets in the west.,0
Water boils at 100 degrees Celsius at sea level.,0
The Earth revolves around the Sun in an elliptical orbit.,0
The human body contains 206 bones.,0
The capital of France is Paris.,0
An apple a day keeps the doctor away.,0
"The speed of light is approximately 299,792 kilometers per second.",0
The Great Wall of China is one of the Seven Wonders of the World.,0
Mount Everest is the highest mountain in the world.,0
"Shakespeare wrote many famous plays, including Hamlet and Romeo and Juliet.",0
The Eiffel Tower was completed in 1889 and is located in Paris.,0
Water is essential for all forms of life on Earth.,0
The human brain weighs about 3 pounds on average.,0
The Amazon rainforest is the largest tropical rainforest in the world.,0
The Pyramids of Giza are located in Egypt.,0
The speed of sound is faster in water than in air.,0
The first manned moon landing occurred in 1969.,0
The longest river in the world is the Nile.,0
"The Earth’s atmosphere is made up of nitrogen, oxygen, and other gases.",0
The sun rises in the east and sets in the west.,0
Water boils at 100 degrees Celsius at sea level.,0
The Earth revolves around the Sun in an elliptical orbit.,0
The human body contains 206 bones.,0
The capital of France is Paris.,0
An apple a day keeps the doctor away.,0
"The speed of light is approximately 299,792 kilometers per second.",0
The Great Wall of China is one of the Seven Wonders of the World.,0
Mount Everest is the highest mountain in the world.,0
"Shakespeare wrote many famous plays, including Hamlet and Romeo and Juliet.",0
The Eiffel Tower was completed in 1889 and is located in Paris.,0
Water is essential for all forms of life on Earth.,0
The human brain weighs about 3 pounds on average.,0
The Amazon rainforest is the largest tropical rainforest in the world.,0
The Pyramids of Giza are located in Egypt.,0
The speed of sound is faster in water than in air.,0
The first manned moon landing occurred in 1969.,0
The longest river in the world is the Nile.,0
"The Earth’s atmosphere is made up of nitrogen, oxygen, and other gases.",0
The sun rises in the east and sets in the west.,0
Water boils at 100 degrees Celsius at sea level.,0
The Earth revolves around the Sun in an elliptical orbit.,0
The human body contains 206 bones.,0
The capital of France is Paris.,0
An apple a day keeps the doctor away.,0
"The speed of light is approximately 299,792 kilometers per second.",0
The Great Wall of China is one of the Seven Wonders of the World.,0
Mount Everest is the highest mountain in the world.,0
"Shakespeare wrote many famous plays, including Hamlet and Romeo and Juliet.",0
The Eiffel Tower was completed in 1889 and is located in Paris.,0
Water is essential for all forms of life on Earth.,0
The human brain weighs about 3 pounds on average.,0
The Amazon rainforest is the largest tropical rainforest in the world.,0
The Pyramids of Giza are located in Egypt.,0
The speed of sound is faster in water than in air.,0
The first manned moon landing occurred in 1969.,0
The longest river in the world is the Nile.,0
"The Earth’s atmosphere is made up of nitrogen, oxygen, and other gases.",0
The sun rises in the east and sets in the west.,0
Water boils at 100 degrees Celsius at sea level.,0
The Earth revolves around the Sun in an elliptical orbit.,0
The human body contains 206 bones.,0
The capital of France is Paris.,0
An apple a day keeps the doctor away.,0
"The speed of light is approximately 299,792 kilometers per second.",0
The Great Wall of China is one of the Seven Wonders of the World.,0
Mount Everest is the highest mountain in the world.,0
"Shakespeare wrote many famous plays, including Hamlet and Romeo and Juliet.",0
The Eiffel Tower was completed in 1889 and is located in Paris.,0
Water is essential for all forms of life on Earth.,0
The human brain weighs about 3 pounds on average.,0
The Amazon rainforest is the largest tropical rainforest in the world.,0
The Pyramids of Giza are located in Egypt.,0
The speed of sound is faster in water than in air.,0
The first manned moon landing occurred in 1969.,0
The longest river in the world is the Nile.,0
"The Earth’s atmosphere is made up of nitrogen, oxygen, and other gases.",0
The sun rises in the east and sets in the west.,0
Water boils at 100 degrees Celsius at sea level.,0
The Earth revolves around the Sun in an elliptical orbit.,0
The human body contains 206 bones.,0
The capital of France is Paris.,0
An apple a day keeps the doctor away.,0
"The speed of light is approximately 299,792 kilometers per second.",0
The Great Wall of China is one of the Seven Wonders of the World.,0
Mount Everest is the highest mountain in the world.,0
"Shakespeare wrote many famous plays, including Hamlet and Romeo and Juliet.",0
The Eiffel Tower was completed in 1889 and is located in Paris.,0
Water is essential for all forms of life on Earth.,0
The human brain weighs about 3 pounds on average.,0
The Amazon rainforest is the largest tropical rainforest in the world.,0
The Pyramids of Giza are located in Egypt.,0
The speed of sound is faster in water than in air.,0
The first manned moon landing occurred in 1969.,0
The longest river in the world is the Nile.,0
"The Earth’s atmosphere is made up of nitrogen, oxygen, and other gases.",0
The sun rises in the east and sets in the west.,0
Water boils at 100 degrees Celsius at sea level.,0
The Earth revolves around the Sun in an elliptical orbit.,0
The human body contains 206 bones.,0
The capital of France is Paris.,0
An apple a day keeps the doctor away.,0
"The speed of light is approximately 299,792 kilometers per second.",0
The Great Wall of China is one of the Seven Wonders of the World.,0
Mount Everest is the highest mountain in the world.,0
"Shakespeare wrote many famous plays, including Hamlet and Romeo and Juliet.",0
The Eiffel Tower was completed in 1889 and is located in Paris.,0
Water is essential for all forms of life on Earth.,0
The human brain weighs about 3 pounds on average.,0
The Amazon rainforest is the largest tropical rainforest in the world.,0
The Pyramids of Giza are located in Egypt.,0
The speed of sound is faster in water than in air.,0
The first manned moon landing occurred in 1969.,0
The longest river in the world is the Nile.,0
"The Earth’s atmosphere is made up of nitrogen, oxygen, and other gases.",0
The sun rises in the east and sets in the west.,0
Water boils at 100 degrees Celsius at sea level.,0
The Earth revolves around the Sun in an elliptical orbit.,0
The human body contains 206 bones.,0
The capital of France is Paris.,0
An apple a day keeps the doctor away.,0
"The speed of light is approximately 299,792 kilometers per second.",0
The Great Wall of China is one of the Seven Wonders of the World.,0
Mount Everest is the highest mountain in the world.,0
"Shakespeare wrote many famous plays, including Hamlet and Romeo and Juliet.",0
The Eiffel Tower was completed in 1889 and is located in Paris.,0
Water is essential for all forms of life on Earth.,0
The human brain weighs about 3 pounds on average.,0
The Amazon rainforest is the largest tropical rainforest in the world.,0
The Pyramids of Giza are located in Egypt.,0
The speed of sound is faster in water than in air.,0
The first manned moon landing occurred in 1969.,0
The longest river in the world is the Nile.,0
"The Earth’s atmosphere is made up of nitrogen, oxygen, and other gases.",0
The sun rises in the east and sets in the west.,0
Water boils at 100 degrees Celsius at sea level.,0
The Earth revolves around the Sun in an elliptical orbit.,0
The human body contains 206 bones.,0
The capital of France is Paris.,0
